geometry,geometry_index,beta,mode_index,eigenvalue,dominant_q,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso
ortho_1.20_1.50,1.5,1.0,8,3.636462221160553,Z1,0.12950373556129707,3.256134331145363e-05,0.7152190404276987,1.4729418578833495,4.2168155937271e-06,2.328849271825473e-05
ortho_1.20_1.50,1.5,1.0,9,4.252286468591893,X1+Y2+Z1,0.12170224692925352,2.8946474115005994e-05,0.3916573514364413,1.254156613340255,3.522850940475705e-06,1.1337099385306754e-05
ortho_1.20_1.50,1.5,1.0,10,4.30256312244236,X1+Z1,0.11759553273602975,5.1491270693259866e-05,0.2520878256505339,1.4810854731605534,6.05514340842901e-06,1.298032246904694e-05
ortho_1.20_1.50,1.5,1.0,11,4.412277537126226,Z1,0.08898871321442366,6.316356744546391e-05,0.47717794030341504,1.742890687851144,5.620844589004295e-06,3.0140261015842308e-05
ortho_1.20_1.50,1.5,1.0,12,4.70241895981819,Y1+Z1,0.1346046424772824,5.8582311498513835e-05,0.3449966796741945,1.5905759416279466,7.885451094750244e-06,2.021070295462666e-05
ortho_1.20_1.50,1.5,1.0,13,5.0281017845575775,X1+Y2,0.0956532769153613,5.615132498013778e-05,0.24735696856923656,1.524105443308049,5.371058237489563e-06,1.388942152823293e-05
ortho_1.20_1.50,1.5,1.0,14,5.274986073337479,X1+Y1+Z1,0.10852818846979591,5.8615801354179656e-05,0.2666054033157867,1.2253624374232956,6.3614667366745275e-06,1.5627289360709104e-05
ortho_1.20_1.50,1.5,1.0,15,5.530510665711297,X1+Y1+Z2,0.12181906743792152,3.340931523807589e-05,0.6842065941175387,1.3957020969335063,4.069891626041946e-06,2.285887379084309e-05
ortho_1.20_1.50,1.5,1.0,16,5.774936591454394,Y1+Z1,0.13484593082647325,6.937851319200312e-05,0.7555487494163491,1.7419647917529093,9.355410190732415e-06,5.2418848878583635e-05
ortho_1.20_1.50,1.5,1.0,17,5.825213245304843,Z1,0.13039552981201888,0.00012341357373063844,0.4863042675342517,1.9688936508266757,1.6092578332601255e-05,6.00165475768625e-05
ortho_1.20_1.50,1.5,1.0,18,6.306325981677657,X1+Y2,0.09574477948840446,6.480851084255693e-05,0.33852222985585473,1.6656509277792428,6.2050765795924826e-06,2.193912160405971e-05
ortho_1.20_1.50,1.5,5.0,2,3.089636291624339,X1+Y1+Z1,0.11932839959901183,9.454731618007947e-05,0.22218875489798406,0.11696664899242547,1.128217992615064e-05,2.1007350460997883e-05
ortho_1.20_1.50,1.5,5.0,3,3.6981390972415134,X1+Y1+Z2,0.11759379319585211,9.186788292304817e-05,0.333413179455055,0.14894059397658865,1.080309282579368e-05,3.0629962935178244e-05
ortho_1.20_1.50,1.5,5.0,4,4.401084458006219,X1+Y1+Z2,0.11549082695686277,8.929443320577303e-05,0.6406705479603354,0.19138338668657856,1.0312687933579074e-05,5.720831345175018e-05
ortho_1.20_1.50,1.5,5.0,5,4.911734444836924,X1+Y2+Z2,0.11592090807258773,0.00017297692780421947,0.22218875489798387,0.18832580461788379,2.005164254667157e-05,3.843352821489797e-05
ortho_1.20_1.50,1.5,5.0,6,5.06071760957049,X1+Y1+Z2,0.11415736707839581,6.908569534961742e-05,0.20168674181336105,0.18026712899952568,7.886641083892498e-06,1.3933668800974808e-05
ortho_1.20_1.50,1.5,5.0,7,5.614679805601648,X1+Y2+Z1,0.11384814483262586,0.00016813141039607045,0.3078568799851484,0.23076859732787372,1.9141449161685484e-05,5.176041143203679e-05
ortho_1.20_1.50,1.5,5.0,8,6.223182611218794,X1+Y1+Z1,0.11219394736989056,0.00016336663323720943,0.6932200127930606,0.26274254231203625,1.832874745141169e-05,0.00011324901958265756
ortho_1.20_1.50,1.5,5.0,9,6.660092761483492,X1+Y1+Z2,0.11585647206249043,7.36378480992378e-05,0.30266018477177276,0.2608714065162026,8.531421291051258e-06,2.2287244711911046e-05
ortho_1.20_1.50,1.5,5.0,10,6.8828157627830935,X1+Y1+Z1,0.11089897197835646,0.0001263941888528407,0.201686741813362,0.2516262846249835,1.4016985607818275e-05,2.54920321338722e-05
ortho_1.20_1.50,1.5,5.0,11,7.436777958814255,X1+Y2+Z2,0.11060063046613254,0.000307601061698139,0.4805229161310036,0.30212775295333144,3.402087135586591e-05,0.00014780935917218252
ortho_1.20_1.50,1.5,5.0,12,7.585761123547833,X1+Y1+Z2,0.1089168272889253,0.00012285357074762182,0.27945001580993517,0.29406907733497406,1.338082114694649e-05,3.4331432287729905e-05
ortho_1.20_1.50,1.5,5.0,13,7.7140368635866405,X1+Y2+Z2,0.11740564056840647,0.00024718811567214506,0.19493862984512617,0.2640022274657706,2.9021279061385544e-05,4.8186512583126513e-05
ortho_1.20_1.50,1.5,5.0,14,7.8736881090788975,X1+Y1+Z2,0.11420855100853541,0.0001386518152920341,0.2221887548979834,0.3002566171574986,1.5835222919206308e-05,3.0806874204082235e-05
ortho_1.20_1.50,1.5,5.0,15,8.513839141743297,X1+Y1+Z2,0.1172556130507423,8.286568526751104e-05,0.5828039851997345,0.3638954816417004,9.71646672691187e-06,4.829445161021236e-05
ortho_1.20_1.50,1.5,5.0,16,9.185136275460836,X1+Y1+Z2,0.11053715960026574,0.0001309485660355327,0.6292795552196085,0.3746733549299198,1.4474682543295614e-05,8.240325539148555e-05
ortho_1.20_1.50,1.5,5.0,17,9.40785927676117,X1+Y1+Z2,0.10581715204500204,0.00022476422599827157,0.4361836256807881,0.365428256107613,2.3783910276736304e-05,9.803847501926215e-05
ortho_1.20_1.50,1.5,5.0,18,9.53613501680085,X1+Y2+Z1,0.114053649104135,0.0004522373121306476,0.1949387148733491,0.33536144002562895,5.157931570954605e-05,8.815856044452609e-05
